date,lotto,type
2018-05-02,900725,"prize_4th"
2018-05-02,048956,"prize_4th"
2018-05-02,083306,"prize_4th"
2018-05-02,222527,"prize_4th"
2018-05-02,299877,"prize_4th"
2018-05-02,384343,"prize_4th"
2018-05-02,418170,"prize_4th"
2018-05-02,534131,"prize_4th"
2018-05-02,723741,"prize_4th"
2018-05-02,882129,"prize_4th"
2018-05-02,911866,"prize_4th"
2018-05-02,050134,"prize_4th"
2018-05-02,161824,"prize_4th"
2018-05-02,248814,"prize_4th"
2018-05-02,312294,"prize_4th"
2018-05-02,386716,"prize_4th"
2018-05-02,453143,"prize_4th"
2018-05-02,598041,"prize_4th"
2018-05-02,770271,"prize_4th"
2018-05-02,890055,"prize_4th"
2018-05-02,949705,"prize_4th"
2018-05-02,051888,"prize_4th"
2018-05-02,182874,"prize_4th"
2018-05-02,256603,"prize_4th"
2018-05-02,313034,"prize_4th"
2018-05-02,399186,"prize_4th"
2018-05-02,466646,"prize_4th"
2018-05-02,627020,"prize_4th"
2018-05-02,810242,"prize_4th"
2018-05-02,893967,"prize_4th"
2018-05-02,953890,"prize_4th"
2018-05-02,057591,"prize_4th"
2018-05-02,193155,"prize_4th"
2018-05-02,269942,"prize_4th"
2018-05-02,363615,"prize_4th"
2018-05-02,407877,"prize_4th"
2018-05-02,486183,"prize_4th"
2018-05-02,645153,"prize_4th"
2018-05-02,836085,"prize_4th"
2018-05-02,897211,"prize_4th"
2018-05-02,957031,"prize_4th"
2018-05-02,003799,"prize_5th"
2018-05-02,126883,"prize_5th"
2018-05-02,176265,"prize_5th"
2018-05-02,299032,"prize_5th"
2018-05-02,403568,"prize_5th"
2018-05-02,526983,"prize_5th"
2018-05-02,598200,"prize_5th"
2018-05-02,723554,"prize_5th"
2018-05-02,809105,"prize_5th"
2018-05-02,909822,"prize_5th"
2018-05-02,007458,"prize_5th"
2018-05-02,128951,"prize_5th"
2018-05-02,183679,"prize_5th"
2018-05-02,333943,"prize_5th"
2018-05-02,407570,"prize_5th"
2018-05-02,527014,"prize_5th"
2018-05-02,600588,"prize_5th"
2018-05-02,740187,"prize_5th"
2018-05-02,812143,"prize_5th"
2018-05-02,912684,"prize_5th"
2018-05-02,030846,"prize_5th"
2018-05-02,130964,"prize_5th"
2018-05-02,192371,"prize_5th"
2018-05-02,334239,"prize_5th"
2018-05-02,432693,"prize_5th"
2018-05-02,532548,"prize_5th"
2018-05-02,614853,"prize_5th"
2018-05-02,769400,"prize_5th"
2018-05-02,819906,"prize_5th"
2018-05-02,927990,"prize_5th"
2018-05-02,038617,"prize_5th"
2018-05-02,132415,"prize_5th"
2018-05-02,196002,"prize_5th"
2018-05-02,365434,"prize_5th"
2018-05-02,443514,"prize_5th"
2018-05-02,547675,"prize_5th"
2018-05-02,619118,"prize_5th"
2018-05-02,779214,"prize_5th"
2018-05-02,823979,"prize_5th"
2018-05-02,932251,"prize_5th"
2018-05-02,061060,"prize_5th"
2018-05-02,149627,"prize_5th"
2018-05-02,240082,"prize_5th"
2018-05-02,372519,"prize_5th"
2018-05-02,463154,"prize_5th"
2018-05-02,550067,"prize_5th"
2018-05-02,619848,"prize_5th"
2018-05-02,780435,"prize_5th"
2018-05-02,835323,"prize_5th"
2018-05-02,938440,"prize_5th"
2018-05-02,065931,"prize_5th"
2018-05-02,154023,"prize_5th"
2018-05-02,243564,"prize_5th"
2018-05-02,373934,"prize_5th"
2018-05-02,463434,"prize_5th"
2018-05-02,555769,"prize_5th"
2018-05-02,669236,"prize_5th"
2018-05-02,785578,"prize_5th"
2018-05-02,864059,"prize_5th"
2018-05-02,940839,"prize_5th"
2018-05-02,073020,"prize_5th"
2018-05-02,156333,"prize_5th"
2018-05-02,253161,"prize_5th"
2018-05-02,377317,"prize_5th"
2018-05-02,486360,"prize_5th"
2018-05-02,558162,"prize_5th"
2018-05-02,671041,"prize_5th"
2018-05-02,785769,"prize_5th"
2018-05-02,878432,"prize_5th"
2018-05-02,944009,"prize_5th"
2018-05-02,076795,"prize_5th"
2018-05-02,168497,"prize_5th"
2018-05-02,268730,"prize_5th"
2018-05-02,378049,"prize_5th"
2018-05-02,496219,"prize_5th"
2018-05-02,569806,"prize_5th"
2018-05-02,693830,"prize_5th"
2018-05-02,791444,"prize_5th"
2018-05-02,891952,"prize_5th"
2018-05-02,947240,"prize_5th"
2018-05-02,091184,"prize_5th"
2018-05-02,174491,"prize_5th"
2018-05-02,278174,"prize_5th"
2018-05-02,395494,"prize_5th"
2018-05-02,506383,"prize_5th"
2018-05-02,589168,"prize_5th"
2018-05-02,701289,"prize_5th"
2018-05-02,800475,"prize_5th"
2018-05-02,893174,"prize_5th"
2018-05-02,973090,"prize_5th"
2018-05-02,119566,"prize_5th"
2018-05-02,175856,"prize_5th"
2018-05-02,285086,"prize_5th"
2018-05-02,401883,"prize_5th"
2018-05-02,516606,"prize_5th"
2018-05-02,593307,"prize_5th"
2018-05-02,711398,"prize_5th"
2018-05-02,807253,"prize_5th"
2018-05-02,904427,"prize_5th"
2018-05-02,997119,"prize_5th"
2018-04-16,739229,"prize_1st"
2018-04-16,60,"prize_2digits"
2018-04-16,273,"prize_pre_3digit"
2018-04-16,654,"prize_pre_3digit"
2018-04-16,076,"prize_sub_3digits"
2018-04-16,526,"prize_sub_3digits"
2018-04-16,739228,"nearby_1st"
2018-04-16,739230,"nearby_1st"
2018-04-16,004343,"prize_2nd"
2018-04-16,255410,"prize_2nd"
2018-04-16,484069,"prize_2nd"
2018-04-16,729318,"prize_2nd"
2018-04-16,752707,"prize_2nd"
2018-04-16,031824,"prize_3rd"
2018-04-16,093588,"prize_3rd"
2018-04-16,484283,"prize_3rd"
2018-04-16,504806,"prize_3rd"
2018-04-16,596118,"prize_3rd"
2018-04-16,629281,"prize_3rd"
2018-04-16,635275,"prize_3rd"
2018-04-16,728582,"prize_3rd"
2018-04-16,775373,"prize_3rd"
2018-04-16,900658,"prize_3rd"
2018-04-16,033644,"prize_4th"
2018-04-16,176714,"prize_4th"
2018-04-16,272530,"prize_4th"
2018-04-16,336590,"prize_4th"
2018-04-16,400976,"prize_4th"
2018-04-16,519273,"prize_4th"
2018-04-16,618693,"prize_4th"
2018-04-16,655259,"prize_4th"
2018-04-16,765870,"prize_4th"
2018-04-16,858286,"prize_4th"
2018-04-16,053691,"prize_4th"
2018-04-16,181129,"prize_4th"
2018-04-16,275180,"prize_4th"
2018-04-16,346945,"prize_4th"
2018-04-16,475398,"prize_4th"
2018-04-16,529582,"prize_4th"
2018-04-16,623429,"prize_4th"
2018-04-16,659331,"prize_4th"
2018-04-16,795858,"prize_4th"
2018-04-16,911543,"prize_4th"
2018-04-16,054683,"prize_4th"
2018-04-16,236015,"prize_4th"
2018-04-16,288010,"prize_4th"
2018-04-16,352462,"prize_4th"
2018-04-16,476501,"prize_4th"
2018-04-16,559309,"prize_4th"
2018-04-16,624250,"prize_4th"
2018-04-16,665438,"prize_4th"
2018-04-16,818134,"prize_4th"
2018-04-16,917019,"prize_4th"
2018-04-16,079396,"prize_4th"
2018-04-16,243002,"prize_4th"
2018-04-16,306952,"prize_4th"
2018-04-16,375652,"prize_4th"
2018-04-16,503792,"prize_4th"
2018-04-16,612739,"prize_4th"
2018-04-16,641803,"prize_4th"
2018-04-16,681610,"prize_4th"
2018-04-16,827121,"prize_4th"
2018-04-16,979826,"prize_4th"
2018-04-16,105888,"prize_4th"
2018-04-16,260685,"prize_4th"
2018-04-16,330018,"prize_4th"
2018-04-16,388862,"prize_4th"
2018-04-16,514189,"prize_4th"
2018-04-16,616173,"prize_4th"
2018-04-16,653732,"prize_4th"
2018-04-16,697169,"prize_4th"
2018-04-16,855600,"prize_4th"
2018-04-16,984556,"prize_4th"
2018-04-16,002977,"prize_5th"
2018-04-16,093959,"prize_5th"
2018-04-16,192754,"prize_5th"
2018-04-16,296444,"prize_5th"
2018-04-16,401866,"prize_5th"
2018-04-16,538285,"prize_5th"
2018-04-16,654364,"prize_5th"
2018-04-16,757351,"prize_5th"
2018-04-16,826604,"prize_5th"
2018-04-16,912087,"prize_5th"
2018-04-16,004717,"prize_5th"
2018-04-16,099817,"prize_5th"
2018-04-16,199175,"prize_5th"
2018-04-16,296545,"prize_5th"
2018-04-16,417119,"prize_5th"
2018-04-16,543929,"prize_5th"
2018-04-16,667308,"prize_5th"
2018-04-16,771855,"prize_5th"
2018-04-16,829547,"prize_5th"
2018-04-16,912332,"prize_5th"
2018-04-16,006466,"prize_5th"
2018-04-16,130721,"prize_5th"
2018-04-16,199451,"prize_5th"
2018-04-16,299719,"prize_5th"
2018-04-16,421020,"prize_5th"
2018-04-16,569008,"prize_5th"
2018-04-16,669905,"prize_5th"
2018-04-16,790416,"prize_5th"
2018-04-16,829934,"prize_5th"
2018-04-16,939485,"prize_5th"
2018-04-16,010223,"prize_5th"
2018-04-16,131088,"prize_5th"
2018-04-16,217504,"prize_5th"
2018-04-16,306035,"prize_5th"
2018-04-16,423032,"prize_5th"
2018-04-16,583104,"prize_5th"
2018-04-16,676994,"prize_5th"
2018-04-16,791987,"prize_5th"
2018-04-16,868640,"prize_5th"
2018-04-16,952445,"prize_5th"
2018-04-16,064942,"prize_5th"
2018-04-16,131846,"prize_5th"
2018-04-16,238094,"prize_5th"
2018-04-16,308616,"prize_5th"
2018-04-16,427164,"prize_5th"
2018-04-16,624916,"prize_5th"
2018-04-16,688349,"prize_5th"
2018-04-16,792171,"prize_5th"
2018-04-16,874364,"prize_5th"
2018-04-16,955162,"prize_5th"
2018-04-16,080965,"prize_5th"
2018-04-16,138560,"prize_5th"
2018-04-16,242762,"prize_5th"
2018-04-16,313152,"prize_5th"
2018-04-16,449801,"prize_5th"
2018-04-16,629214,"prize_5th"
2018-04-16,700322,"prize_5th"
2018-04-16,792299,"prize_5th"
2018-04-16,881092,"prize_5th"
2018-04-16,961613,"prize_5th"
2018-04-16,083488,"prize_5th"
2018-04-16,144199,"prize_5th"
2018-04-16,262522,"prize_5th"
2018-04-16,340700,"prize_5th"
2018-04-16,473417,"prize_5th"
2018-04-16,638533,"prize_5th"
2018-04-16,722788,"prize_5th"
2018-04-16,798649,"prize_5th"
2018-04-16,883593,"prize_5th"
2018-04-16,972249,"prize_5th"
2018-04-16,084470,"prize_5th"
2018-04-16,146765,"prize_5th"
2018-04-16,277461,"prize_5th"
2018-04-16,349760,"prize_5th"
2018-04-16,510007,"prize_5th"
2018-04-16,639401,"prize_5th"
2018-04-16,726693,"prize_5th"
2018-04-16,800756,"prize_5th"
2018-04-16,895224,"prize_5th"
2018-04-16,983932,"prize_5th"
2018-04-16,086572,"prize_5th"
2018-04-16,151087,"prize_5th"
2018-04-16,285384,"prize_5th"
2018-04-16,376286,"prize_5th"
2018-04-16,524817,"prize_5th"
2018-04-16,643179,"prize_5th"
2018-04-16,738106,"prize_5th"
2018-04-16,819204,"prize_5th"
2018-04-16,902984,"prize_5th"
2018-04-16,992853,"prize_5th"
2018-04-16,086937,"prize_5th"
2018-04-16,165061,"prize_5th"
2018-04-16,293069,"prize_5th"
2018-04-16,400981,"prize_5th"
2018-04-16,528000,"prize_5th"
2018-04-16,652354,"prize_5th"
2018-04-16,757338,"prize_5th"
2018-04-16,820713,"prize_5th"
2018-04-16,911829,"prize_5th"
2018-04-16,999810,"prize_5th"
2018-04-01,412073,"prize_1st"
2018-04-01,85,"prize_2digits"
2018-04-01,131,"prize_pre_3digit"
2018-04-01,787,"prize_pre_3digit"
2018-04-01,638,"prize_sub_3digits"
2018-04-01,924,"prize_sub_3digits"
2018-04-01,412072,"nearby_1st"
2018-04-01,412074,"nearby_1st"
2018-04-01,051910,"prize_2nd"
2018-04-01,249823,"prize_2nd"
2018-04-01,391099,"prize_2nd"
2018-04-01,427106,"prize_2nd"
2018-04-01,467257,"prize_2nd"
2018-04-01,101094,"prize_3rd"
2018-04-01,130951,"prize_3rd"
2018-04-01,188987,"prize_3rd"
2018-04-01,353775,"prize_3rd"
2018-04-01,359609,"prize_3rd"
2018-04-01,383759,"prize_3rd"
2018-04-01,466229,"prize_3rd"
2018-04-01,503647,"prize_3rd"
2018-04-01,690617,"prize_3rd"
2018-04-01,820723,"prize_3rd"
2018-04-01,004470,"prize_4th"
2018-04-01,143734,"prize_4th"
2018-04-01,239639,"prize_4th"
2018-04-01,373326,"prize_4th"
2018-04-01,435575,"prize_4th"
2018-04-01,515212,"prize_4th"
2018-04-01,595493,"prize_4th"
2018-04-01,671130,"prize_4th"
2018-04-01,825985,"prize_4th"
2018-04-01,938481,"prize_4th"
2018-04-01,024254,"prize_4th"
2018-04-01,147436,"prize_4th"
2018-04-01,242964,"prize_4th"
2018-04-01,375055,"prize_4th"
2018-04-01,465889,"prize_4th"
2018-04-01,528780,"prize_4th"
2018-04-01,619515,"prize_4th"
2018-04-01,680821,"prize_4th"
2018-04-01,853688,"prize_4th"
2018-04-01,968128,"prize_4th"
2018-04-01,026024,"prize_4th"
2018-04-01,164485,"prize_4th"
2018-04-01,267289,"prize_4th"
2018-04-01,381104,"prize_4th"
2018-04-01,474030,"prize_4th"
2018-04-01,530413,"prize_4th"
2018-04-01,624317,"prize_4th"
2018-04-01,790229,"prize_4th"
2018-04-01,869005,"prize_4th"
2018-04-01,980957,"prize_4th"
2018-04-01,067337,"prize_4th"
2018-04-01,170994,"prize_4th"
2018-04-01,335596,"prize_4th"
2018-04-01,400087,"prize_4th"
2018-04-01,485230,"prize_4th"
2018-04-01,533853,"prize_4th"
2018-04-01,638624,"prize_4th"
2018-04-01,791545,"prize_4th"
2018-04-01,920851,"prize_4th"
2018-04-01,984999,"prize_4th"
2018-04-01,133202,"prize_4th"
2018-04-01,236527,"prize_4th"
2018-04-01,360168,"prize_4th"
2018-04-01,432673,"prize_4th"
2018-04-01,514808,"prize_4th"
2018-04-01,535322,"prize_4th"
2018-04-01,647586,"prize_4th"
2018-04-01,807600,"prize_4th"
2018-04-01,928416,"prize_4th"
2018-04-01,987410,"prize_4th"
2018-04-01,012733,"prize_5th"
2018-04-01,114613,"prize_5th"
2018-04-01,241563,"prize_5th"
2018-04-01,371861,"prize_5th"
2018-04-01,463729,"prize_5th"
2018-04-01,515827,"prize_5th"
2018-04-01,580610,"prize_5th"
2018-04-01,705800,"prize_5th"
2018-04-01,851637,"prize_5th"
2018-04-01,907896,"prize_5th"
2018-04-01,046217,"prize_5th"
2018-04-01,146727,"prize_5th"
2018-04-01,266274,"prize_5th"
2018-04-01,372582,"prize_5th"
2018-04-01,465497,"prize_5th"
2018-04-01,519499,"prize_5th"
2018-04-01,583070,"prize_5th"
2018-04-01,706870,"prize_5th"
2018-04-01,852001,"prize_5th"
2018-04-01,913717,"prize_5th"
2018-04-01,046540,"prize_5th"
2018-04-01,169829,"prize_5th"
2018-04-01,281768,"prize_5th"
2018-04-01,381572,"prize_5th"
2018-04-01,473938,"prize_5th"
2018-04-01,520252,"prize_5th"
2018-04-01,637720,"prize_5th"
2018-04-01,709304,"prize_5th"
2018-04-01,867611,"prize_5th"
2018-04-01,914087,"prize_5th"
2018-04-01,066444,"prize_5th"
2018-04-01,170207,"prize_5th"
2018-04-01,291316,"prize_5th"
2018-04-01,383686,"prize_5th"
2018-04-01,488365,"prize_5th"
2018-04-01,540986,"prize_5th"
2018-04-01,639815,"prize_5th"
2018-04-01,727646,"prize_5th"
2018-04-01,867872,"prize_5th"
2018-04-01,914512,"prize_5th"
2018-04-01,080323,"prize_5th"
2018-04-01,173691,"prize_5th"
2018-04-01,294304,"prize_5th"
2018-04-01,412270,"prize_5th"
2018-04-01,503272,"prize_5th"
2018-04-01,544271,"prize_5th"
2018-04-01,639819,"prize_5th"
2018-04-01,734384,"prize_5th"
2018-04-01,867992,"prize_5th"
2018-04-01,939671,"prize_5th"
2018-04-01,093002,"prize_5th"
2018-04-01,184176,"prize_5th"
2018-04-01,299987,"prize_5th"
2018-04-01,417124,"prize_5th"
2018-04-01,507671,"prize_5th"
2018-04-01,547624,"prize_5th"
2018-04-01,645600,"prize_5th"
2018-04-01,767999,"prize_5th"
2018-04-01,873299,"prize_5th"
2018-04-01,947246,"prize_5th"
2018-04-01,096373,"prize_5th"
2018-04-01,189915,"prize_5th"
2018-04-01,317078,"prize_5th"
2018-04-01,435876,"prize_5th"
2018-04-01,510605,"prize_5th"
2018-04-01,554678,"prize_5th"
2018-04-01,660546,"prize_5th"
2018-04-01,797387,"prize_5th"
2018-04-01,878569,"prize_5th"
2018-04-01,966477,"prize_5th"
2018-04-01,097831,"prize_5th"
2018-04-01,193216,"prize_5th"
2018-04-01,328990,"prize_5th"
2018-04-01,436444,"prize_5th"
2018-04-01,512356,"prize_5th"
2018-04-01,561460,"prize_5th"
2018-04-01,696113,"prize_5th"
2018-04-01,813890,"prize_5th"
2018-04-01,880524,"prize_5th"
2018-04-01,985425,"prize_5th"
2018-04-01,110460,"prize_5th"
2018-04-01,205475,"prize_5th"
2018-04-01,362439,"prize_5th"
2018-04-01,449369,"prize_5th"
2018-04-01,514347,"prize_5th"
2018-04-01,561638,"prize_5th"
2018-04-01,698519,"prize_5th"
2018-04-01,819525,"prize_5th"
2018-04-01,886610,"prize_5th"
2018-04-01,991458,"prize_5th"
2018-04-01,113749,"prize_5th"
2018-04-01,223882,"prize_5th"
2018-04-01,368277,"prize_5th"
2018-04-01,455373,"prize_5th"
2018-04-01,515046,"prize_5th"
2018-04-01,565242,"prize_5th"
2018-04-01,698553,"prize_5th"
2018-04-01,823232,"prize_5th"
2018-04-01,896317,"prize_5th"
2018-04-01,994281,"prize_5th"
2018-03-16,218559,"prize_1st"
2018-03-16,82,"prize_2digits"
2018-03-16,064,"prize_pre_3digit"
2018-03-16,720,"prize_pre_3digit"
2018-03-16,205,"prize_sub_3digits"
2018-03-16,489,"prize_sub_3digits"
2018-03-16,218558,"nearby_1st"
2018-03-16,218560,"nearby_1st"
2018-03-16,197966,"prize_2nd"
2018-03-16,452512,"prize_2nd"
2018-03-16,525852,"prize_2nd"
2018-03-16,599382,"prize_2nd"
2018-03-16,713887,"prize_2nd"
2018-03-16,047089,"prize_3rd"
2018-03-16,058213,"prize_3rd"
2018-03-16,264692,"prize_3rd"
2018-03-16,275487,"prize_3rd"
2018-03-16,320270,"prize_3rd"
2018-03-16,542603,"prize_3rd"
2018-03-16,858618,"prize_3rd"
2018-03-16,954249,"prize_3rd"
2018-03-16,959641,"prize_3rd"
2018-03-16,998667,"prize_3rd"
2018-03-16,010284,"prize_4th"
2018-03-16,066411,"prize_4th"
2018-03-16,228393,"prize_4th"
2018-03-16,336176,"prize_4th"
2018-03-16,420979,"prize_4th"
2018-03-16,533791,"prize_4th"
2018-03-16,668514,"prize_4th"
2018-03-16,719319,"prize_4th"
2018-03-16,852772,"prize_4th"
2018-03-16,959190,"prize_4th"
2018-03-16,023687,"prize_4th"
2018-03-16,122303,"prize_4th"
2018-03-16,240414,"prize_4th"
2018-03-16,356569,"prize_4th"
2018-03-16,486615,"prize_4th"
2018-03-16,539621,"prize_4th"
2018-03-16,669767,"prize_4th"
2018-03-16,726702,"prize_4th"
2018-03-16,905960,"prize_4th"
2018-03-16,965041,"prize_4th"
2018-03-16,046879,"prize_4th"
2018-03-16,133665,"prize_4th"
2018-03-16,252833,"prize_4th"
2018-03-16,382494,"prize_4th"
2018-03-16,490412,"prize_4th"
2018-03-16,589223,"prize_4th"
2018-03-16,670891,"prize_4th"
2018-03-16,752498,"prize_4th"
2018-03-16,914697,"prize_4th"
2018-03-16,971561,"prize_4th"
2018-03-16,059973,"prize_4th"
2018-03-16,161193,"prize_4th"
2018-03-16,263834,"prize_4th"
2018-03-16,385972,"prize_4th"
2018-03-16,506888,"prize_4th"
2018-03-16,602218,"prize_4th"
2018-03-16,691128,"prize_4th"
2018-03-16,801765,"prize_4th"
2018-03-16,932920,"prize_4th"
2018-03-16,971965,"prize_4th"
2018-03-16,061273,"prize_4th"
2018-03-16,217580,"prize_4th"
2018-03-16,284760,"prize_4th"
2018-03-16,392325,"prize_4th"
2018-03-16,512015,"prize_4th"
2018-03-16,607793,"prize_4th"
2018-03-16,705023,"prize_4th"
2018-03-16,836402,"prize_4th"
2018-03-16,933590,"prize_4th"
2018-03-16,994214,"prize_4th"
2018-03-16,003995,"prize_5th"
2018-03-16,132184,"prize_5th"
2018-03-16,187148,"prize_5th"
2018-03-16,253863,"prize_5th"
2018-03-16,375660,"prize_5th"
2018-03-16,473788,"prize_5th"
2018-03-16,594262,"prize_5th"
2018-03-16,700054,"prize_5th"
2018-03-16,839474,"prize_5th"
2018-03-16,944017,"prize_5th"
2018-03-16,038248,"prize_5th"
2018-03-16,132463,"prize_5th"
2018-03-16,191534,"prize_5th"
2018-03-16,255937,"prize_5th"
2018-03-16,379333,"prize_5th"
2018-03-16,488035,"prize_5th"
2018-03-16,601391,"prize_5th"
2018-03-16,705726,"prize_5th"
2018-03-16,842980,"prize_5th"
2018-03-16,944933,"prize_5th"
2018-03-16,046175,"prize_5th"
2018-03-16,147417,"prize_5th"
2018-03-16,195727,"prize_5th"
2018-03-16,255995,"prize_5th"
2018-03-16,402471,"prize_5th"
2018-03-16,489226,"prize_5th"
2018-03-16,603196,"prize_5th"
2018-03-16,726760,"prize_5th"
2018-03-16,850618,"prize_5th"
2018-03-16,952827,"prize_5th"
2018-03-16,048236,"prize_5th"
2018-03-16,152020,"prize_5th"
2018-03-16,197316,"prize_5th"
2018-03-16,292784,"prize_5th"
2018-03-16,406089,"prize_5th"
2018-03-16,523076,"prize_5th"
2018-03-16,627233,"prize_5th"
2018-03-16,758013,"prize_5th"
2018-03-16,860336,"prize_5th"
2018-03-16,963151,"prize_5th"
2018-03-16,063084,"prize_5th"
2018-03-16,158910,"prize_5th"
2018-03-16,209261,"prize_5th"
2018-03-16,292954,"prize_5th"
2018-03-16,416077,"prize_5th"
2018-03-16,524798,"prize_5th"
2018-03-16,635455,"prize_5th"
2018-03-16,766904,"prize_5th"
2018-03-16,866627,"prize_5th"
2018-03-16,963153,"prize_5th"
2018-03-16,063231,"prize_5th"
2018-03-16,160483,"prize_5th"
2018-03-16,220323,"prize_5th"
2018-03-16,326430,"prize_5th"
2018-03-16,419750,"prize_5th"
2018-03-16,537587,"prize_5th"
2018-03-16,664219,"prize_5th"
2018-03-16,770729,"prize_5th"
2018-03-16,888783,"prize_5th"
2018-03-16,969425,"prize_5th"
2018-03-16,084533,"prize_5th"
2018-03-16,166838,"prize_5th"
2018-03-16,227768,"prize_5th"
2018-03-16,332866,"prize_5th"
2018-03-16,423530,"prize_5th"
2018-03-16,539757,"prize_5th"
2018-03-16,673485,"prize_5th"
2018-03-16,771567,"prize_5th"
2018-03-16,907240,"prize_5th"
2018-03-16,978383,"prize_5th"
2018-03-16,094212,"prize_5th"
2018-03-16,169960,"prize_5th"
2018-03-16,246602,"prize_5th"
2018-03-16,343873,"prize_5th"
2018-03-16,436415,"prize_5th"
2018-03-16,549910,"prize_5th"
2018-03-16,678950,"prize_5th"
2018-03-16,793530,"prize_5th"
2018-03-16,913350,"prize_5th"
2018-03-16,979567,"prize_5th"
2018-03-16,106984,"prize_5th"
2018-03-16,181040,"prize_5th"
2018-03-16,250174,"prize_5th"
2018-03-16,361719,"prize_5th"
2018-03-16,461583,"prize_5th"
2018-03-16,558854,"prize_5th"
2018-03-16,697554,"prize_5th"
2018-03-16,802980,"prize_5th"
2018-03-16,940177,"prize_5th"
2018-03-16,983723,"prize_5th"
2018-03-16,119200,"prize_5th"
2018-03-16,184657,"prize_5th"
2018-03-16,253830,"prize_5th"
2018-03-16,373748,"prize_5th"
2018-03-16,461795,"prize_5th"
2018-03-16,582041,"prize_5th"
2018-03-16,698057,"prize_5th"
2018-03-16,805470,"prize_5th"
2018-03-16,943362,"prize_5th"
2018-03-16,987982,"prize_5th"
2018-03-02,759415,"prize_1st"
2018-03-02,29,"prize_2digits"
2018-03-02,318,"prize_pre_3digit"
2018-03-02,870,"prize_pre_3digit"
2018-03-02,589,"prize_sub_3digits"
2018-03-02,723,"prize_sub_3digits"
2018-03-02,759414,"nearby_1st"
2018-03-02,759416,"nearby_1st"
2018-03-02,349580,"prize_2nd"
2018-03-02,512224,"prize_2nd"
2018-03-02,741654,"prize_2nd"
2018-03-02,847817,"prize_2nd"
2018-03-02,968589,"prize_2nd"
2018-03-02,051847,"prize_3rd"
2018-03-02,193810,"prize_3rd"
2018-03-02,315630,"prize_3rd"
2018-03-02,321385,"prize_3rd"
2018-03-02,425611,"prize_3rd"
2018-03-02,460143,"prize_3rd"
2018-03-02,581582,"prize_3rd"
2018-03-02,601005,"prize_3rd"
2018-03-02,863360,"prize_3rd"
2018-03-02,930214,"prize_3rd"
2018-03-02,015727,"prize_4th"
2018-03-02,102417,"prize_4th"
2018-03-02,185029,"prize_4th"
2018-03-02,296806,"prize_4th"
2018-03-02,371568,"prize_4th"
2018-03-02,478639,"prize_4th"
2018-03-02,621758,"prize_4th"
2018-03-02,779849,"prize_4th"
2018-03-02,839204,"prize_4th"
2018-03-02,933947,"prize_4th"
2018-03-02,026981,"prize_4th"
2018-03-02,103979,"prize_4th"
2018-03-02,210847,"prize_4th"
2018-03-02,303960,"prize_4th"
2018-03-02,390835,"prize_4th"
2018-03-02,498313,"prize_4th"
2018-03-02,693441,"prize_4th"
2018-03-02,784313,"prize_4th"
2018-03-02,851159,"prize_4th"
2018-03-02,954660,"prize_4th"
2018-03-02,045867,"prize_4th"
2018-03-02,126074,"prize_4th"
2018-03-02,240111,"prize_4th"
2018-03-02,327692,"prize_4th"
2018-03-02,398479,"prize_4th"
2018-03-02,503459,"prize_4th"
2018-03-02,698784,"prize_4th"
2018-03-02,785915,"prize_4th"
2018-03-02,864696,"prize_4th"
2018-03-02,983573,"prize_4th"
2018-03-02,070712,"prize_4th"
2018-03-02,152334,"prize_4th"
2018-03-02,273514,"prize_4th"
2018-03-02,352995,"prize_4th"
2018-03-02,430068,"prize_4th"
2018-03-02,544791,"prize_4th"
2018-03-02,716490,"prize_4th"
2018-03-02,801754,"prize_4th"
2018-03-02,894536,"prize_4th"
2018-03-02,990151,"prize_4th"
2018-03-02,076002,"prize_4th"
2018-03-02,169125,"prize_4th"
